QTN	h2_simulated	kinship_used	phenotype_simulated	h2_estimated	rep
1000	0.6	snps	svs	0.415928870631298	50
1000	0.6	snps	svs	0.706827070018602	51
1000	0.6	snps	svs	0.682977519896252	52
1000	0.6	snps	svs	0.715609245041739	53
1000	0.6	snps	svs	0.454611411348112	54
1000	0.6	snps	svs	0.630809850801534	55
1000	0.6	snps	svs	0.455432438100088	56
1000	0.6	snps	svs	0.587325475621528	57
1000	0.6	snps	svs	0.507295612716096	58
1000	0.6	snps	svs	0.44975584083043	59
1000	0.6	snps	svs	0.637528435383975	60
1000	0.6	snps	svs	0.518121250732372	61
1000	0.6	snps	svs	0.556926667904753	62
1000	0.6	snps	svs	0.528162675237114	63
1000	0.6	snps	svs	0.682805843799918	64
1000	0.6	snps	svs	0.751684198192683	65
1000	0.6	snps	svs	0.855148642182079	66
1000	0.6	snps	svs	0.715940321197548	67
1000	0.6	snps	svs	0.627953239476727	68
1000	0.6	snps	svs	0.59219354611571	69
1000	0.6	snps	svs	0.592540162679602	70
1000	0.6	snps	svs	0.485693813100198	71
1000	0.6	snps	svs	0.776053510299471	72
1000	0.6	snps	svs	0.747557827072027	73
1000	0.6	snps	svs	0.691122582156482	74
1000	0.6	snps	svs	0.543276005383154	75
1000	0.6	snps	svs	0.383168773681548	76
1000	0.6	snps	svs	0.532903654472854	77
1000	0.6	snps	svs	0.41226310459565	78
1000	0.6	snps	svs	0.502048032318784	79
1000	0.6	snps	svs	0.908097209784124	80
1000	0.6	snps	svs	0.526400051397046	81
1000	0.6	snps	svs	0.648311034648918	82
1000	0.6	snps	svs	0.637719561918268	83
1000	0.6	snps	svs	0.664422292396954	84
1000	0.6	snps	svs	0.656166007738364	85
1000	0.6	snps	svs	0.775183004338063	86
1000	0.6	snps	svs	0.635133912232085	87
1000	0.6	snps	svs	0.626096948104342	88
1000	0.6	snps	svs	0.627716623818662	89
1000	0.6	snps	svs	0.611914364493598	90
1000	0.6	snps	svs	0.650345371888658	91
1000	0.6	snps	svs	0.646174101794632	92
1000	0.6	snps	svs	0.679574579831933	93
1000	0.6	snps	svs	0.701605249161821	94
1000	0.6	snps	svs	0.518577645656222	95
1000	0.6	snps	svs	0.492402676306056	96
1000	0.6	snps	svs	0.351245073978249	97
1000	0.6	snps	svs	0.629312437584549	98
1000	0.6	snps	svs	0.552931940509505	99
1000	0.6	snps	svs	0.511754328169704	100
1000	0.75	snps	svs	0.603734828443288	1
1000	0.75	snps	svs	0.722608037095386	2
1000	0.75	snps	svs	0.867633792761828	3
1000	0.75	snps	svs	0.824340561490703	4
1000	0.75	snps	svs	0.927255205040162	5
1000	0.75	snps	svs	0.59584102160458	6
1000	0.75	snps	svs	0.821171891497266	7
1000	0.75	snps	svs	0.543562644781826	8
1000	0.75	snps	svs	0.822584162094327	9
1000	0.75	snps	svs	0.605876215847384	10
1000	0.75	snps	svs	0.750852327347861	11
1000	0.75	snps	svs	0.844914222902681	12
1000	0.75	snps	svs	0.730735152159974	13
1000	0.75	snps	svs	0.831929640458482	14
1000	0.75	snps	svs	0.745253040730181	15
1000	0.75	snps	svs	0.74212875416861	16
1000	0.75	snps	svs	0.722627590614444	17
1000	0.75	snps	svs	0.761209910465634	18
1000	0.75	snps	svs	0.698743061745781	19
1000	0.75	snps	svs	0.796409546498212	20
1000	0.75	snps	svs	0.543016247187611	21
1000	0.75	snps	svs	0.885048228087377	22
1000	0.75	snps	svs	0.658851312106139	23
1000	0.75	snps	svs	0.856038993225753	24
1000	0.75	snps	svs	0.689406883434075	25
1000	0.75	snps	svs	0.666401751648053	26
1000	0.75	snps	svs	0.666731590976846	27
1000	0.75	snps	svs	0.70794723329676	28
1000	0.75	snps	svs	0.63104631137786	29
1000	0.75	snps	svs	0.892674516966541	30
1000	0.75	snps	svs	0.720557120701553	31
1000	0.75	snps	svs	0.559232635683551	32
1000	0.75	snps	svs	0.697217138583702	33
1000	0.75	snps	svs	0.765533817280453	34
1000	0.75	snps	svs	0.679748017972191	35
1000	0.75	snps	svs	0.650154328325501	36
1000	0.75	snps	svs	0.692729049331864	37
1000	0.75	snps	svs	0.660196178267331	38
1000	0.75	snps	svs	0.671764415968457	39
1000	0.75	snps	svs	0.795406198387993	40
1000	0.75	snps	svs	0.759240340746304	41
1000	0.75	snps	svs	0.759625530628712	42
1000	0.75	snps	svs	0.889048277076427	43
1000	0.75	snps	svs	0.597848712683493	44
1000	0.75	snps	svs	0.717022780747717	45
1000	0.75	snps	svs	0.543422861518873	46
1000	0.75	snps	svs	0.751176594327725	47
1000	0.75	snps	svs	0.760337535944476	48
1000	0.75	snps	svs	0.765855770210165	49
1000	0.75	snps	svs	0.541734598472921	50
1000	0.75	snps	svs	0.655392791806322	51
1000	0.75	snps	svs	0.722236307151899	52
1000	0.75	snps	svs	0.877673802619864	53
1000	0.75	snps	svs	0.777396272039566	54
1000	0.75	snps	svs	0.814918785919203	55
1000	0.75	snps	svs	0.788445936663813	56
1000	0.75	snps	svs	0.617227679564359	57
1000	0.75	snps	svs	0.704126026024866	58
1000	0.75	snps	svs	0.735721532553741	59
1000	0.75	snps	svs	0.668767830228237	60
1000	0.75	snps	svs	0.779975098204265	61
1000	0.75	snps	svs	0.714099048268864	62
1000	0.75	snps	svs	0.655427330541337	63
1000	0.75	snps	svs	0.683618476703648	64
1000	0.75	snps	svs	0.819422665364853	65
1000	0.75	snps	svs	0.813811678976896	66
1000	0.75	snps	svs	0.681311321113037	67
1000	0.75	snps	svs	0.582185668368312	68
1000	0.75	snps	svs	0.869369459928721	69
1000	0.75	snps	svs	0.806701028246883	70
1000	0.75	snps	svs	0.825106600572199	71
1000	0.75	snps	svs	0.680603332481539	72
1000	0.75	snps	svs	0.615808110533273	73
1000	0.75	snps	svs	0.895895681345001	74
1000	0.75	snps	svs	0.725181325804391	75
1000	0.75	snps	svs	0.835242634266102	76
1000	0.75	snps	svs	0.53323856892662	77
1000	0.75	snps	svs	0.652798506027433	78
1000	0.75	snps	svs	0.539973079671544	79
1000	0.75	snps	svs	0.654965664864099	80
1000	0.75	snps	svs	0.974853008969718	81
1000	0.75	snps	svs	0.699569905647626	82
1000	0.75	snps	svs	0.672371242357337	83
1000	0.75	snps	svs	0.768282171453653	84
1000	0.75	snps	svs	0.677110933321976	85
1000	0.75	snps	svs	0.844616028644515	86
1000	0.75	snps	svs	0.813036912921718	87
1000	0.75	snps	svs	0.846614763748973	88
1000	0.75	snps	svs	0.526025101794498	89
1000	0.75	snps	svs	0.754301363753563	90
1000	0.75	snps	svs	0.551435621769086	91
1000	0.75	snps	svs	0.715677796958453	92
1000	0.75	snps	svs	0.593210310048562	93
1000	0.75	snps	svs	0.691556857516582	94
1000	0.75	snps	svs	0.73098722597435	95
1000	0.75	snps	svs	0.708989665693116	96
1000	0.75	snps	svs	0.549200064884543	97
1000	0.75	snps	svs	0.763466005194979	98
1000	0.75	snps	svs	0.785157614872707	99
1000	0.75	snps	svs	0.728326804612845	100
1000	0.9	snps	svs	0.958468096078384	1
1000	0.9	snps	svs	0.826806754292842	2
1000	0.9	snps	svs	0.892873298465165	3
1000	0.9	snps	svs	0.652024759759339	4
1000	0.9	snps	svs	0.887371226756189	5
1000	0.9	snps	svs	0.933706859695675	6
1000	0.9	snps	svs	0.974809889127204	7
1000	0.9	snps	svs	0.839451687426585	8
1000	0.9	snps	svs	0.87470603121046	9
1000	0.9	snps	svs	0.891111319912617	10
1000	0.9	snps	svs	0.842849489132689	11
1000	0.9	snps	svs	0.84338150280529	12
1000	0.9	snps	svs	1	13
1000	0.9	snps	svs	0.916470013400481	14
1000	0.9	snps	svs	0.911000103104388	15
1000	0.9	snps	svs	0.965034769263072	16
1000	0.9	snps	svs	0.946846116515563	17
1000	0.9	snps	svs	1	18
1000	0.9	snps	svs	1	19
1000	0.9	snps	svs	0.871245409129031	20
1000	0.9	snps	svs	0.813448369648662	21
1000	0.9	snps	svs	0.824539670385765	22
1000	0.9	snps	svs	0.936132523664264	23
1000	0.9	snps	svs	0.974458835716277	24
1000	0.9	snps	svs	0.9238978936723	25
1000	0.9	snps	svs	0.724936437673229	26
1000	0.9	snps	svs	0.842308073784416	27
1000	0.9	snps	svs	0.899660446233888	28
1000	0.9	snps	svs	0.852570426679406	29
1000	0.9	snps	svs	0.78665457975524	30
1000	0.9	snps	svs	0.810380943830984	31
1000	0.9	snps	svs	0.859295365302207	32
1000	0.9	snps	svs	0.891646753808283	33
1000	0.9	snps	svs	0.981737004378065	34
1000	0.9	snps	svs	1	35
1000	0.9	snps	svs	0.755333856672753	36
1000	0.9	snps	svs	0.758752007297894	37
1000	0.9	snps	svs	0.759541133348078	38
1000	0.9	snps	svs	0.878587867134259	39
1000	0.9	snps	svs	0.982540936978624	40
1000	0.9	snps	svs	0.818551617760002	41
1000	0.9	snps	svs	0.867571924591744	42
1000	0.9	snps	svs	0.892509589868441	43
1000	0.9	snps	svs	0.787983448658173	44
1000	0.9	snps	svs	0.833366469275549	45
1000	0.9	snps	svs	1	46
1000	0.9	snps	svs	0.772339578900019	47
1000	0.9	snps	svs	0.971099401352916	48
1000	0.9	snps	svs	0.93685267989465	49
1000	0.9	snps	svs	0.89855108715364	50
1000	0.9	snps	svs	0.84829184648182	51
1000	0.9	snps	svs	0.903966416986241	52
1000	0.9	snps	svs	0.918410144761174	53
1000	0.9	snps	svs	0.885207407190409	54
1000	0.9	snps	svs	0.877109761641704	55
1000	0.9	snps	svs	0.71459798345028	56
1000	0.9	snps	svs	0.802699942885823	57
1000	0.9	snps	svs	0.921139464718265	58
1000	0.9	snps	svs	0.890675592804579	59
1000	0.9	snps	svs	1	60
1000	0.9	snps	svs	0.917504429629268	61
1000	0.9	snps	svs	0.908726069206072	62
1000	0.9	snps	svs	0.743415231559411	63
1000	0.9	snps	svs	0.901571060324809	64
1000	0.9	snps	svs	0.798826999694229	65
1000	0.9	snps	svs	0.815458411475031	66
1000	0.9	snps	svs	0.785642775240307	67
1000	0.9	snps	svs	0.893146789353775	68
1000	0.9	snps	svs	0.830413997743294	69
1000	0.9	snps	svs	0.873880173054232	70
1000	0.9	snps	svs	0.914022616284132	71
1000	0.9	snps	svs	0.797313148030079	72
1000	0.9	snps	svs	0.932875725184462	73
1000	0.9	snps	svs	1	74
1000	0.9	snps	svs	0.900719088566271	75
1000	0.9	snps	svs	0.761872435322803	76
1000	0.9	snps	svs	0.847271634730025	77
1000	0.9	snps	svs	0.808810652674878	78
1000	0.9	snps	svs	0.908567678920683	79
1000	0.9	snps	svs	0.993309111838555	80
1000	0.9	snps	svs	0.906946486960402	81
1000	0.9	snps	svs	0.893689876337392	82
1000	0.9	snps	svs	1	83
1000	0.9	snps	svs	0.975365239947	84
1000	0.9	snps	svs	0.820157087213379	85
1000	0.9	snps	svs	0.805399024502115	86
1000	0.9	snps	svs	0.820991505003519	87
1000	0.9	snps	svs	1	88
1000	0.9	snps	svs	0.946135743933684	89
1000	0.9	snps	svs	0.875503722407451	90
1000	0.9	snps	svs	0.894742151213248	91
1000	0.9	snps	svs	0.898078203309789	92
1000	0.9	snps	svs	0.912081444242256	93
1000	0.9	snps	svs	0.980367638325451	94
1000	0.9	snps	svs	0.928916925639818	95
1000	0.9	snps	svs	0.81589028521823	96
1000	0.9	snps	svs	1	97
1000	0.9	snps	svs	0.94487109013395	98
1000	0.9	snps	svs	0.88545973347602	99
1000	0.9	snps	svs	0.893745572163043	100
10	0.15	svs	snps	0.140647204033512	1
10	0.15	svs	snps	0.0926918331608692	2
10	0.15	svs	snps	0.0911642927875642	3
10	0.15	svs	snps	0.136953165511714	4
10	0.15	svs	snps	0.0731013092089707	5
10	0.15	svs	snps	0.00581690411879486	6
10	0.15	svs	snps	0.0775051108493049	7
10	0.15	svs	snps	0.194353998043943	8
10	0.15	svs	snps	0.0722171218386049	9
10	0.15	svs	snps	0.16279894339355	10
10	0.15	svs	snps	0.102934772196937	11
10	0.15	svs	snps	0.121479271214793	12
10	0.15	svs	snps	0.116794280089359	13
10	0.15	svs	snps	0.0633820397827356	14
10	0.15	svs	snps	0.105055088264392	15
10	0.15	svs	snps	0	16
10	0.15	svs	snps	0.00452699394639202	17
10	0.15	svs	snps	0.104942687715617	18
10	0.15	svs	snps	0.376797718514065	19
10	0.15	svs	snps	0.0382433849159058	20
10	0.15	svs	snps	0.243766663593078	21
10	0.15	svs	snps	0.0509815329648524	22
10	0.15	svs	snps	0	23
10	0.15	svs	snps	0.0944992488387106	24
10	0.15	svs	snps	0.164857244741214	25
10	0.15	svs	snps	0.280521468653864	26
10	0.15	svs	snps	0.177044209014039	27
10	0.15	svs	snps	0.126380098346504	28
10	0.15	svs	snps	0.0888819548027876	29
10	0.15	svs	snps	0.0189420861814082	30
10	0.15	svs	snps	0.263649967737064	31
10	0.15	svs	snps	0.0954949235431536	32
10	0.15	svs	snps	0.279540768232363	33
10	0.15	svs	snps	0.144542686325473	34
10	0.15	svs	snps	0.144993380153426	35
10	0.15	svs	snps	0	36
10	0.15	svs	snps	0.118037492688906	37
10	0.15	svs	snps	0.0695859064607966	38
10	0.15	svs	snps	0.158805942544126	39
10	0.15	svs	snps	0.114302532409398	40
10	0.15	svs	snps	0.194840685552742	41
10	0.15	svs	snps	0.115248978736991	42
10	0.15	svs	snps	0.0976200339290646	43
10	0.15	svs	snps	0.0620683561971567	44
10	0.15	svs	snps	0.146930671445094	45
10	0.15	svs	snps	0.153708017667999	46
10	0.15	svs	snps	0	47
10	0.15	svs	snps	0.0493077234635621	48
10	0.15	svs	snps	0.10385369425548	49
10	0.15	svs	snps	0.279081869696833	50
10	0.15	svs	snps	0.182206251803863	51
10	0.15	svs	snps	0	52
10	0.15	svs	snps	0	53
10	0.15	svs	snps	0	54
10	0.15	svs	snps	0.188850220748818	55
10	0.15	svs	snps	0.0783479234395764	56
10	0.15	svs	snps	0.093267039978649	57
10	0.15	svs	snps	0.0154274750193118	58
10	0.15	svs	snps	0.035197738535075	59
10	0.15	svs	snps	0.030895563560186	60
10	0.15	svs	snps	0.16771210476696	61
10	0.15	svs	snps	0.114655458749585	62
10	0.15	svs	snps	0.110498470482988	63
10	0.15	svs	snps	0	64
10	0.15	svs	snps	0	65
10	0.15	svs	snps	0	66
10	0.15	svs	snps	0.133268645230368	67
10	0.15	svs	snps	0.0801245781367565	68
10	0.15	svs	snps	0.0121727671714066	69
10	0.15	svs	snps	0.129685814289465	70
10	0.15	svs	snps	0.111629027809173	71
10	0.15	svs	snps	0.172644443941168	72
10	0.15	svs	snps	0	73
10	0.15	svs	snps	0.175299911979666	74
10	0.15	svs	snps	0.0057560614658012	75
10	0.15	svs	snps	0.260404587917366	76
10	0.15	svs	snps	0.0595692409134738	77
10	0.15	svs	snps	0.18483856242602	78
10	0.15	svs	snps	0.298561821943449	79
10	0.15	svs	snps	0	80
10	0.15	svs	snps	0.206618692383228	81
10	0.15	svs	snps	0.0343556646148396	82
10	0.15	svs	snps	0.0936583717181819	83
10	0.15	svs	snps	0.203696716001298	84
10	0.15	svs	snps	0.39562592285347	85
10	0.15	svs	snps	0.219967687419997	86
10	0.15	svs	snps	0.0326707927276929	87
10	0.15	svs	snps	0	88
10	0.15	svs	snps	0.066994305720437	89
10	0.15	svs	snps	0.226696267329287	90
10	0.15	svs	snps	0	91
10	0.15	svs	snps	0.0527820420905879	92
10	0.15	svs	snps	0.0970417583161651	93
10	0.15	svs	snps	0.0133689652867764	94
10	0.15	svs	snps	0.399033556747386	95
10	0.15	svs	snps	0.0964438978101756	96
10	0.15	svs	snps	0	97
10	0.15	svs	snps	0	98
10	0.15	svs	snps	0.0823808957823738	99
10	0.15	svs	snps	0	100
10	0.3	svs	snps	0.227381476830804	1
10	0.3	svs	snps	0.184620673278974	2
10	0.3	svs	snps	0.431571423418429	3
10	0.3	svs	snps	0.321442466296702	4
10	0.3	svs	snps	0.0390262400271431	5
10	0.3	svs	snps	0.350168609122641	6
10	0.3	svs	snps	0.0694529151183928	7
10	0.3	svs	snps	0.332512429271755	8
10	0.3	svs	snps	0.183929668676742	9
10	0.3	svs	snps	0.127473448410082	10
10	0.3	svs	snps	0.129982409117859	11
10	0.3	svs	snps	0.268294912768362	12
10	0.3	svs	snps	0.237858962778443	13
10	0.3	svs	snps	0.0983864212058958	14
10	0.3	svs	snps	0.414356555511434	15
10	0.3	svs	snps	0.0593957580846297	16
10	0.3	svs	snps	0.382108690007789	17
10	0.3	svs	snps	0.523790600995426	18
10	0.3	svs	snps	0.159422300668856	19
10	0.3	svs	snps	0.154956061589428	20
10	0.3	svs	snps	0.278564323526986	21
10	0.3	svs	snps	0.443452279771659	22
10	0.3	svs	snps	0.0683156995990593	23
10	0.3	svs	snps	0.00698858507831863	24
10	0.3	svs	snps	0.152797801141625	25
10	0.3	svs	snps	0	26
10	0.3	svs	snps	0.323685552437744	27
10	0.3	svs	snps	0.111932498189033	28
10	0.3	svs	snps	0	29
10	0.3	svs	snps	0	30
10	0.3	svs	snps	0.128094967231359	31
10	0.3	svs	snps	0	32
10	0.3	svs	snps	0.0536920704051873	33
10	0.3	svs	snps	0.587203873759109	34
10	0.3	svs	snps	0.14778085058674	35
10	0.3	svs	snps	0.316634262091322	36
10	0.3	svs	snps	0.396189763600546	37
10	0.3	svs	snps	0.486266546273365	38
10	0.3	svs	snps	0.401861581307156	39
10	0.3	svs	snps	0.142317850206073	40
10	0.3	svs	snps	0.154516475401027	41
10	0.3	svs	snps	0.471312112415456	42
10	0.3	svs	snps	0.158991045933098	43
10	0.3	svs	snps	0.227376008699024	44
10	0.3	svs	snps	0.318889805615678	45
10	0.3	svs	snps	0.308942499300755	46
10	0.3	svs	snps	0.453476534029799	47
10	0.3	svs	snps	0.263666510592903	48
10	0.3	svs	snps	0.200433998772215	49
10	0.3	svs	snps	0.241416917249726	50
10	0.3	svs	snps	0.395872084237392	51
10	0.3	svs	snps	0.201907892139445	52
10	0.3	svs	snps	0.0471089561377745	53
10	0.3	svs	snps	0.436715125797532	54
10	0.3	svs	snps	0.161940255562697	55
10	0.3	svs	snps	0.59531720652686	56
10	0.3	svs	snps	0	57
10	0.3	svs	snps	0.0171612074758379	58
10	0.3	svs	snps	0.288016246547127	59
10	0.3	svs	snps	0.135186685156225	60
10	0.3	svs	snps	0.345241978354085	61
10	0.3	svs	snps	0.240007398519715	62
10	0.3	svs	snps	0.220468526441488	63
10	0.3	svs	snps	0.518141236886208	64
10	0.3	svs	snps	0.0575970763815242	65
10	0.3	svs	snps	0.330879757295417	66
10	0.3	svs	snps	0.485515486461771	67
10	0.3	svs	snps	0.225359784388047	68
10	0.3	svs	snps	0.363967502488579	69
10	0.3	svs	snps	0.0565155875395742	70
10	0.3	svs	snps	0.298723914860129	71
10	0.3	svs	snps	0.253489196579038	72
10	0.3	svs	snps	0.149448849352156	73
10	0.3	svs	snps	0.438881555176349	74
10	0.3	svs	snps	0.14645413773222	75
10	0.3	svs	snps	0.0737088950603702	76
10	0.3	svs	snps	0.0502498725038845	77
10	0.3	svs	snps	0	78
10	0.3	svs	snps	0.370672433868524	79
10	0.3	svs	snps	0.0272341850828041	80
10	0.3	svs	snps	0.312638041701551	81
10	0.3	svs	snps	0.432944405662483	82
10	0.3	svs	snps	0.301679334793736	83
10	0.3	svs	snps	0.150135537639297	84
10	0.3	svs	snps	0.393758056920508	85
10	0.3	svs	snps	0.225257849344744	86
10	0.3	svs	snps	0.140789842956357	87
10	0.3	svs	snps	0.112941236844806	88
10	0.3	svs	snps	0.328973136089175	89
10	0.3	svs	snps	0	90
10	0.3	svs	snps	0.256325292802576	91
10	0.3	svs	snps	0.0742735276947089	92
10	0.3	svs	snps	0.239017752126699	93
10	0.3	svs	snps	0.308574961611365	94
10	0.3	svs	snps	0	95
10	0.3	svs	snps	0.0996240749643383	96
10	0.3	svs	snps	0.242248127837841	97
10	0.3	svs	snps	0.367780429360753	98
10	0.3	svs	snps	0.24693742511222	99
10	0.3	svs	snps	0.170580528317305	100
10	0.45	svs	snps	0.399556748423454	1
10	0.45	svs	snps	0.319945420207174	2
10	0.45	svs	snps	0.145416474380609	3
10	0.45	svs	snps	0.42578055374709	4
10	0.45	svs	snps	0.544978798278646	5
10	0.45	svs	snps	0.511920399074631	6
10	0.45	svs	snps	0.326841573489747	7
10	0.45	svs	snps	0.414478149914403	8
10	0.45	svs	snps	0.0667942376788821	9
10	0.45	svs	snps	0.498621022974639	10
10	0.45	svs	snps	0.565279294794197	11
10	0.45	svs	snps	0.107682389449802	12
10	0.45	svs	snps	0	13
10	0.45	svs	snps	0.110096783485928	14
10	0.45	svs	snps	0.559933312748373	15
10	0.45	svs	snps	0.44315243447528	16
10	0.45	svs	snps	0.379796233984855	17
10	0.45	svs	snps	0.236753514002361	18
10	0.45	svs	snps	0.456079862085555	19
10	0.45	svs	snps	0.535712733604136	20
10	0.45	svs	snps	0.106328644787668	21
10	0.45	svs	snps	0.291489166598557	22
10	0.45	svs	snps	0.370613137889786	23
10	0.45	svs	snps	0.482511995349043	24
10	0.45	svs	snps	0.291728775823749	25
10	0.45	svs	snps	0.526669687124269	26
10	0.45	svs	snps	0.138314006761667	27
10	0.45	svs	snps	0.0233767553741128	28
10	0.45	svs	snps	0	29
10	0.45	svs	snps	0.472725305636698	30
10	0.45	svs	snps	0.540408201288474	31
10	0.45	svs	snps	0.41889595631131	32
10	0.45	svs	snps	0.243556509614325	33
10	0.45	svs	snps	0.515114806890619	34
10	0.45	svs	snps	0.423003283523792	35
10	0.45	svs	snps	0.07555480415898	36
10	0.45	svs	snps	0.706036363355932	37
10	0.45	svs	snps	0.125519333602517	38
10	0.45	svs	snps	0.422442099036294	39
10	0.45	svs	snps	0.300003048873441	40
10	0.45	svs	snps	0.31148691780205	41
10	0.45	svs	snps	0.17023979481939	42
10	0.45	svs	snps	0.526541023149978	43
10	0.45	svs	snps	0.555839985992065	44
10	0.45	svs	snps	0.0351302180685358	45
10	0.45	svs	snps	0.507941406669485	46
10	0.45	svs	snps	0.163223361224124	47
10	0.45	svs	snps	0.386617458428454	48
10	0.45	svs	snps	0.221651962516901	49
10	0.45	svs	snps	0.247853720202147	50
10	0.45	svs	snps	0.206726425692715	51
10	0.45	svs	snps	0.313361012599833	52
10	0.45	svs	snps	0.0483048960834513	53
10	0.45	svs	snps	0.202360479428736	54
10	0.45	svs	snps	0.32067612344832	55
10	0.45	svs	snps	0.33326888379461	56
10	0.45	svs	snps	0.089667950028123	57
10	0.45	svs	snps	0.610407698258958	58
10	0.45	svs	snps	0.0887006859331195	59
10	0.45	svs	snps	0.515589169372696	60
10	0.45	svs	snps	0	61
10	0.45	svs	snps	0.06434870892686	62
10	0.45	svs	snps	0.511545901058281	63
10	0.45	svs	snps	0.191713405350611	64
10	0.45	svs	snps	0.61455558854704	65
10	0.45	svs	snps	0.591640828044312	66
10	0.45	svs	snps	0.419154096466152	67
10	0.45	svs	snps	0.545569051382312	68
10	0.45	svs	snps	0	69
10	0.45	svs	snps	0.635265436579657	70
10	0.45	svs	snps	0.516038509848908	71
10	0.45	svs	snps	0.531125153855146	72
10	0.45	svs	snps	0.767624454867111	73
10	0.45	svs	snps	0.404172629995983	74
10	0.45	svs	snps	0.0785527888008376	75
10	0.45	svs	snps	0.378011553491533	76
10	0.45	svs	snps	0.528662278274962	77
10	0.45	svs	snps	0.515003591675857	78
10	0.45	svs	snps	0	79
10	0.45	svs	snps	0.250486458620008	80
10	0.45	svs	snps	0.546644990312451	81
10	0.45	svs	snps	0.580560480972597	82
10	0.45	svs	snps	0.580897089319084	83
10	0.45	svs	snps	0.252183785307258	84
10	0.45	svs	snps	0.649919226133965	85
10	0.45	svs	snps	0.606785276062733	86
10	0.45	svs	snps	0.570614274671013	87
10	0.45	svs	snps	0.344795374691505	88
10	0.45	svs	snps	0.281315693383684	89
10	0.45	svs	snps	0.498354591643858	90
10	0.45	svs	snps	0.332707164912091	91
10	0.45	svs	snps	0.163843500093908	92
10	0.45	svs	snps	0.249548745258414	93
10	0.45	svs	snps	0.372398173880016	94
10	0.45	svs	snps	0.661824149506568	95
10	0.45	svs	snps	0.573862072837278	96
10	0.45	svs	snps	0.0673237844661563	97
10	0.45	svs	snps	0.45930872575904	98
10	0.45	svs	snps	0.145884474278522	99
10	0.45	svs	snps	0	100
10	0.6	svs	snps	0.288623014302944	1
10	0.6	svs	snps	0.505755781146813	2
10	0.6	svs	snps	0.375091314734743	3
10	0.6	svs	snps	0.438065364373746	4
10	0.6	svs	snps	0.553191702721576	5
10	0.6	svs	snps	0.422811745055245	6
10	0.6	svs	snps	0.678396367576492	7
10	0.6	svs	snps	0.913445511874061	8
10	0.6	svs	snps	0.252559700197718	9
10	0.6	svs	snps	0.227542193279901	10
10	0.6	svs	snps	0.57329664941728	11
10	0.6	svs	snps	0.778309640574157	12
10	0.6	svs	snps	0.567106760381707	13
10	0.6	svs	snps	0.435650046148232	14
10	0.6	svs	snps	0.449689860088516	15
10	0.6	svs	snps	0.440507950456027	16
10	0.6	svs	snps	0.348203522445545	17
10	0.6	svs	snps	0.375312421004251	18
10	0.6	svs	snps	0.619491696634207	19
10	0.6	svs	snps	0.651250066364336	20
10	0.6	svs	snps	0.382816073366263	21
10	0.6	svs	snps	0.423447711799587	22
10	0.6	svs	snps	0.776757967828658	23
10	0.6	svs	snps	0.624158386981853	24
10	0.6	svs	snps	0.256227174738823	25
10	0.6	svs	snps	0.721659796994751	26
10	0.6	svs	snps	0.54760809982329	27
10	0.6	svs	snps	0.539440373262337	28
10	0.6	svs	snps	0.536101221662057	29
10	0.6	svs	snps	0.655941282567584	30
10	0.6	svs	snps	0.324404506907522	31
10	0.6	svs	snps	0	32
10	0.6	svs	snps	0.707169561555539	33
10	0.6	svs	snps	0.596596410283298	34
10	0.6	svs	snps	0.675863898038517	35
10	0.6	svs	snps	0.201458396981435	36
10	0.6	svs	snps	0.615354345243289	37
10	0.6	svs	snps	0.290399770313377	38
10	0.6	svs	snps	0.456672205322222	39
10	0.6	svs	snps	0.37362638408428	40
10	0.6	svs	snps	0.724919121094852	41
10	0.6	svs	snps	0.361546864384362	42
10	0.6	svs	snps	0.321655549587009	43
10	0.6	svs	snps	0.257800102723712	44
10	0.6	svs	snps	0.218414845630233	45
10	0.6	svs	snps	0.0953486949449487	46
10	0.6	svs	snps	0.181146895222824	47
10	0.6	svs	snps	0.395301587301587	48
10	0.6	svs	snps	0.537243632011648	49
10	0.6	svs	snps	0.842011177854019	50
10	0.6	svs	snps	0.698976571859161	51
10	0.6	svs	snps	0.839799580567747	52
10	0.6	svs	snps	0.699024877280796	53
10	0.6	svs	snps	0.666411027640376	54
10	0.6	svs	snps	0.273657890135551	55
10	0.6	svs	snps	0.172087996132386	56
10	0.6	svs	snps	0.536628219364545	57
10	0.6	svs	snps	0.3129163166184	58
10	0.6	svs	snps	0.956657308606967	59
10	0.6	svs	snps	0.717228100088593	60
10	0.6	svs	snps	0.268852637440272	61
10	0.6	svs	snps	0.0682977099463347	62
10	0.6	svs	snps	0.677005622068109	63
10	0.6	svs	snps	0.483274634874645	64
10	0.6	svs	snps	0.261364690871129	65
10	0.6	svs	snps	0.670443409025121	66
10	0.6	svs	snps	0.133346949742561	67
10	0.6	svs	snps	0.177237117415211	68
10	0.6	svs	snps	0.55982579625838	69
10	0.6	svs	snps	0.64172189480352	70
10	0.6	svs	snps	0.278473449157085	71
10	0.6	svs	snps	0.63383602785567	72
10	0.6	svs	snps	0.640378677519914	73
10	0.6	svs	snps	0.623543404138862	74
10	0.6	svs	snps	0.422877372428472	75
10	0.6	svs	snps	0.667874638870025	76
10	0.6	svs	snps	0.0575595664431954	77
10	0.6	svs	snps	0.0327502129652654	78
10	0.6	svs	snps	0.817104538819635	79
10	0.6	svs	snps	0.347260797160927	80
10	0.6	svs	snps	0.711907140601376	81
